,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
17075,Midtown South,40.7485096643122,-73.98871313285247,Body & Pole,40.74575059255085,-73.99168146292683,Gym / Fitness Center
17076,Midtown South,40.7485096643122,-73.98871313285247,Krispy Kreme Doughnuts,40.74999,-73.992149,Donut Shop
17077,Midtown South,40.7485096643122,-73.98871313285247,Keki Modern Cakes,40.74703291082798,-73.98508913978884,Bakery
17078,Midtown South,40.7485096643122,-73.98871313285247,ALT: A Little Taste,40.746854378016735,-73.99244858430174,Café
17079,Midtown South,40.7485096643122,-73.98871313285247,Yoga to the People,40.7457778869765,-73.99166961207493,Yoga Studio
17080,Midtown South,40.7485096643122,-73.98871313285247,Martinez Handmade Cigars,40.74776908936027,-73.9926847838664,Smoke Shop
17081,Midtown South,40.7485096643122,-73.98871313285247,iLoveKickboxing,40.74634,-73.9929,Boxing Gym
17082,Midtown South,40.7485096643122,-73.98871313285247,Tropical Plants & Orchids,40.74631040231677,-73.99098129428992,Flower Shop
17083,Midtown South,40.7485096643122,-73.98871313285247,Patent Pending,40.74513348988525,-73.99036092957657,Speakeasy
17084,Midtown South,40.7485096643122,-73.98871313285247,SoulCycle NoMad,40.74471670714635,-73.98918997482575,Cycle Studio
17085,Midtown South,40.7485096643122,-73.98871313285247,Delta Sky360° Club,40.75056410809063,-73.99282357901902,Lounge
17086,Midtown South,40.7485096643122,-73.98871313285247,&pizza,40.74520457937066,-73.98823142051697,Pizza Place
17087,Midtown South,40.7485096643122,-73.98871313285247,Hangawi,40.746927213028606,-73.98477880483397,Vegetarian / Vegan Restaurant
17088,Midtown South,40.7485096643122,-73.98871313285247,Patent Coffee,40.745248,-73.990268,Café
17089,Midtown South,40.7485096643122,-73.98871313285247,The Picnic Basket,40.751681468779594,-73.98619604276277,Sandwich Place
17090,Midtown South,40.7485096643122,-73.98871313285247,Waldy’s Wood Fired Pizza & Penne,40.745583,-73.990768,Pizza Place
17091,Midtown South,40.7485096643122,-73.98871313285247,Her Name is Han,40.74606102395099,-73.98484169467278,Korean Restaurant
17092,Midtown South,40.7485096643122,-73.98871313285247,The Training Lab,40.75102205520973,-73.98470905307101,Gym / Fitness Center
17093,Midtown South,40.7485096643122,-73.98871313285247,Don's Bogam Korean BBQ & Wine,40.74678829586255,-73.9844435017486,Korean Restaurant
17094,Midtown South,40.7485096643122,-73.98871313285247,Renzo Gracie Academy,40.748975450528924,-73.99367798722173,Boxing Gym
17095,Midtown South,40.7485096643122,-73.98871313285247,Tina's Cuban Cuisine,40.7474653967574,-73.98330692383087,Cuban Restaurant
17096,Midtown South,40.7485096643122,-73.98871313285247,"The Langham, New York, Fifth Avenue",40.7501438,-73.9835325,Hotel
17097,Midtown South,40.7485096643122,-73.98871313285247,Sophie's Cuban Cuisine,40.752173670515795,-73.98605336340663,Cuban Restaurant
17098,Midtown South,40.7485096643122,-73.98871313285247,Madison Square Garden,40.75075196505169,-73.99354219436646,Basketball Stadium
17099,Midtown South,40.7485096643122,-73.98871313285247,Café D’Avignon,40.752258,-73.989256,Bakery
17100,Midtown South,40.7485096643122,-73.98871313285247,Chick-fil-A,40.7517232,-73.9860817,Fast Food Restaurant
17101,Midtown South,40.7485096643122,-73.98871313285247,Best Bagel & Coffee,40.752168,-73.991066,Bagel Shop
17102,Midtown South,40.7485096643122,-73.98871313285247,The Flatiron Room,40.74449173183035,-73.99054451145527,Lounge
17103,Midtown South,40.7485096643122,-73.98871313285247,Balade - Your Way,40.752514,-73.988647,Mediterranean Restaurant
17104,Midtown South,40.7485096643122,-73.98871313285247,Rock Star Crystals,40.745633134859375,-73.99350842625121,Miscellaneous Shop
17105,Midtown South,40.7485096643122,-73.98871313285247,Culture Espresso,40.75205035222742,-73.98567527532578,Coffee Shop
17106,Midtown South,40.7485096643122,-73.98871313285247,La Mano Pottery,40.74504929240944,-73.99196426752371,Arts & Crafts Store
17107,Midtown South,40.7485096643122,-73.98871313285247,ilili,40.74427515848144,-73.98756983467932,Lebanese Restaurant
17108,Midtown South,40.7485096643122,-73.98871313285247,Fields Good Chicken,40.746441,-73.984247,American Restaurant
17109,Midtown South,40.7485096643122,-73.98871313285247,Elite Plus MMA,40.751497,-73.984592,Martial Arts Dojo
17110,Midtown South,40.7485096643122,-73.98871313285247,The Little Beet,40.744035836038954,-73.98881007179436,Restaurant
17111,Midtown South,40.7485096643122,-73.98871313285247,305 Fitness MIDTOWN,40.74679016051969,-73.98288534895833,Gym / Fitness Center
17112,Midtown South,40.7485096643122,-73.98871313285247,The Smith,40.744366270141605,-73.9888527327952,New American Restaurant
17113,Midtown South,40.7485096643122,-73.98871313285247,Five Guys,40.75186898405478,-73.98599395904462,Burger Joint
17114,Midtown South,40.7485096643122,-73.98871313285247,Yoga to the People,40.7523979170956,-73.98609050264962,Yoga Studio
17115,Midtown South,40.7485096643122,-73.98871313285247,CrossFit Solace,40.74617150115289,-73.9831643795631,Gym / Fitness Center
17116,Midtown South,40.7485096643122,-73.98871313285247,Bourke Street Bakery,40.74428590052159,-73.98613108246937,Bakery
17117,Midtown South,40.7485096643122,-73.98871313285247,Dig Inn,40.7534346,-73.9874286,American Restaurant
17118,Midtown South,40.7485096643122,-73.98871313285247,Hill Country Barbecue Market,40.74425871872388,-73.99048055281843,BBQ Joint
17119,Midtown South,40.7485096643122,-73.98871313285247,Blank Slate Coffee + Kitchen,40.745288,-73.984585,Café
17120,Midtown South,40.7485096643122,-73.98871313285247,Magnolia Bakery,40.750963,-73.993576,Bakery
17121,Midtown South,40.7485096643122,-73.98871313285247,New York Pizza Suprema,40.750124384298815,-73.99499165569237,Pizza Place
17122,Midtown South,40.7485096643122,-73.98871313285247,You Should Be Dancing…..! / Club 412,40.75030643797371,-73.99474277021865,Dance Studio
17123,Midtown South,40.7485096643122,-73.98871313285247,Maman,40.74362627711559,-73.99021140882049,Café
17124,Midtown South,40.7485096643122,-73.98871313285247,Golf Manhattan,40.75300653842192,-73.98611731416112,Golf Course
17125,Midtown South,40.7485096643122,-73.98871313285247,Marta,40.74445216108151,-73.98467537536759,Pizza Place
17126,Midtown South,40.7485096643122,-73.98871313285247,Peloton HQ,40.74488350771816,-73.99307012557983,Tech Startup
17127,Midtown South,40.7485096643122,-73.98871313285247,Café China,40.7499796904135,-73.98223427700086,Chinese Restaurant
17128,Midtown South,40.7485096643122,-73.98871313285247,The Morgan Library & Museum,40.74930521896097,-73.9814293384552,Museum
17129,Midtown South,40.7485096643122,-73.98871313285247,La Pecora Bianca,40.74361963,-73.9892228,Italian Restaurant
17130,Midtown South,40.7485096643122,-73.98871313285247,Blue Bottle Coffee,40.753027,-73.98414,Coffee Shop
17131,Midtown South,40.7485096643122,-73.98871313285247,Music Choice,40.75263233072513,-73.9945851381405,Music Venue
17132,Midtown South,40.7485096643122,-73.98871313285247,Taco Bell Cantina,40.75298858903024,-73.9929354812896,Fast Food Restaurant
17133,Midtown South,40.7485096643122,-73.98871313285247,Birch Coffee,40.743444701839856,-73.98631662262241,Coffee Shop
17134,Midtown South,40.7485096643122,-73.98871313285247,Sebastien Grey Clothiers,40.74419743095312,-73.9938250872762,Men's Store
17135,Midtown South,40.7485096643122,-73.98871313285247,Variety Coffee Roasters,40.7452228682156,-73.99459630250931,Coffee Shop
17136,Midtown South,40.7485096643122,-73.98871313285247,Black Barn Restaurant,40.7433163,-73.98699069999999,American Restaurant
17137,Midtown South,40.7485096643122,-73.98871313285247,Madison Square Park,40.74226204193276,-73.98800611495972,Park
17138,Midtown South,40.7485096643122,-73.98871313285247,Wellington Hair Spa Inc,40.743586,-73.99333100000001,Spa
17139,Midtown South,40.7485096643122,-73.98871313285247,Books Kinokuniya,40.75405320187223,-73.98464945969599,Bookstore
17140,Midtown South,40.7485096643122,-73.98871313285247,Atoboy,40.74354483898983,-73.98468418203906,Korean Restaurant
17141,Midtown South,40.7485096643122,-73.98871313285247,Marcelo Garcia Brazilian Jiu-Jitsu Academy,40.746564671484286,-73.99627474151909,Martial Arts Dojo
17142,Midtown South,40.7485096643122,-73.98871313285247,Midtown Comics,40.754818541879985,-73.98796989487633,Comic Shop
17143,Midtown South,40.7485096643122,-73.98871313285247,Bryant Park,40.753621,-73.983265,Park
17144,Midtown South,40.7485096643122,-73.98871313285247,Peloton,40.743468986181725,-73.99420536372824,Bike Shop
17145,Midtown South,40.7485096643122,-73.98871313285247,Maison Kayser,40.752361229901794,-73.98262560367584,Bakery
17146,Richmond Town,40.56960594275505,-74.1340572986257,Bella Nail Spa,40.57309395245314,-74.13666680155636,Spa
17147,Richmond Town,40.56960594275505,-74.1340572986257,Casa verde,40.573267,-74.136584,Italian Restaurant
17148,Richmond Town,40.56960594275505,-74.1340572986257,Netcost Market,40.56467410007768,-74.13366301684205,Grocery Store
17149,Richmond Town,40.56960594275505,-74.1340572986257,Canlon's,40.56521399082132,-74.12679355909032,Restaurant
17150,Richmond Town,40.56960594275505,-74.1340572986257,Jacques Marchais Museum of Tibetan Art,40.576315,-74.138113,Art Museum
17151,Richmond Town,40.56960594275505,-74.1340572986257,Classic Pizza,40.5755147122092,-74.12790539756193,Italian Restaurant
17152,Richmond Town,40.56960594275505,-74.1340572986257,Oakwood Diner,40.56432093173781,-74.13272130866268,Diner
17153,Richmond Town,40.56960594275505,-74.1340572986257,Dunkin',40.560887859534056,-74.13511988649083,Donut Shop
17154,Richmond Town,40.56960594275505,-74.1340572986257,Hokkaido Japanese Restaurant,40.56088582900965,-74.13552200805427,Japanese Restaurant
17155,Richmond Town,40.56960594275505,-74.1340572986257,La Fontana Restaurant,40.56829270499753,-74.12639466248552,Italian Restaurant
17156,Richmond Town,40.56960594275505,-74.1340572986257,Duane Reade,40.56482775590167,-74.13414359092718,Pharmacy
17157,Richmond Town,40.56960594275505,-74.1340572986257,The Bagel Depot,40.57280020113289,-74.1334241734782,Bagel Shop
17158,Richmond Town,40.56960594275505,-74.1340572986257,Chase Bank,40.563843590048414,-74.13270056247711,Bank
17159,Richmond Town,40.56960594275505,-74.1340572986257,Dolphin Fitness,40.5610091784629,-74.13580193969985,Gym
17160,Richmond Town,40.56960594275505,-74.1340572986257,Subway,40.564512912496504,-74.12802554697578,Sandwich Place
17161,Richmond Town,40.56960594275505,-74.1340572986257,Dunkin',40.56480501647221,-74.12793867428604,Donut Shop
17162,Richmond Town,40.56960594275505,-74.1340572986257,net cost Market,40.56726579094023,-74.12721035839,Grocery Store
17163,Richmond Town,40.56960594275505,-74.1340572986257,MTA Bus - Amboy Rd & Tysens La (S57/X15),40.569120032805586,-74.12455451210568,Bus Stop
17164,Richmond Town,40.56960594275505,-74.1340572986257,Guyon Minimart Inc,40.564095,-74.126797,Deli / Bodega
17165,Richmond Town,40.56960594275505,-74.1340572986257,Burger King,40.560794830322266,-74.13513946533203,Fast Food Restaurant
17166,Shore Acres,40.60971934079284,-74.06667766061771,J's on the Bay,40.614228831719466,-74.06627117792073,Breakfast Spot
17167,Shore Acres,40.60971934079284,-74.06667766061771,Bin 5,40.613278253734876,-74.0654585662381,Italian Restaurant
17168,Shore Acres,40.60971934079284,-74.06667766061771,Danny Blaines,40.60982,-74.063232,Bar
17169,Shore Acres,40.60971934079284,-74.06667766061771,Tony's Brick Oven Pizzeria,40.61518049484888,-74.06727894577533,Italian Restaurant
17170,Shore Acres,40.60971934079284,-74.06667766061771,The Phunky Elephant Gastropub,40.61248920617342,-74.06489352468927,Gastropub
17171,Shore Acres,40.60971934079284,-74.06667766061771,Da Noi Fingerboard,40.60698963322474,-74.06678011962381,Italian Restaurant
17172,Shore Acres,40.60971934079284,-74.06667766061771,Bayou,40.61685347754964,-74.06816056849019,Cajun / Creole Restaurant
17173,Shore Acres,40.60971934079284,-74.06667766061771,Bagels By The Bay,40.61318854412634,-74.06546253446491,Bagel Shop
17174,Shore Acres,40.60971934079284,-74.06667766061771,Phil-Am Kusina,40.61242595410874,-74.07145458203865,Filipino Restaurant
17175,Shore Acres,40.60971934079284,-74.06667766061771,Alice Austen House,40.615214410997844,-74.06294180347187,Art Museum
17176,Shore Acres,40.60971934079284,-74.06667766061771,Pronto Pizza,40.61644869360941,-74.06794260558239,Pizza Place
17177,Shore Acres,40.60971934079284,-74.06667766061771,Fort Wadsworth,40.60338968203993,-74.05999816073154,Historic Site
17178,Shore Acres,40.60971934079284,-74.06667766061771,Rosebank Tavern,40.612474,-74.065212,Bar
17179,Shore Acres,40.60971934079284,-74.06667766061771,Convenient Food Mart,40.61201313499828,-74.07061195470808,Restaurant
17180,Shore Acres,40.60971934079284,-74.06667766061771,Top Tomato Super Store,40.61731311628446,-74.06809265475916,Grocery Store
17181,Shore Acres,40.60971934079284,-74.06667766061771,Maizal,40.6183345,-74.06954669999999,Mexican Restaurant
17182,Shore Acres,40.60971934079284,-74.06667766061771,Arthur Von Briesen Park,40.60794520454639,-74.05741656965792,Park
17183,Shore Acres,40.60971934079284,-74.06667766061771,CVS pharmacy,40.6155692522922,-74.06698954648665,Pharmacy
17184,Shore Acres,40.60971934079284,-74.06667766061771,Joann's Deli,40.610213885213405,-74.06319619577063,Deli / Bodega
17185,Shore Acres,40.60971934079284,-74.06667766061771,Baskin-Robbins,40.61530160251806,-74.06653798811715,Ice Cream Shop
17186,Shore Acres,40.60971934079284,-74.06667766061771,U-Haul of Staten Island,40.61708169390543,-74.06877654042103,Storage Facility
17187,Shore Acres,40.60971934079284,-74.06667766061771,Redbox,40.61565,-74.067289,Video Store
17188,Shore Acres,40.60971934079284,-74.06667766061771,Subway,40.61523061069549,-74.06649905010045,Sandwich Place
17189,Shore Acres,40.60971934079284,-74.06667766061771,Family Dollar,40.61673259079575,-74.07323830113943,Discount Store
17190,Shore Acres,40.60971934079284,-74.06667766061771,Food Universe Marketplace,40.616929,-74.073489,Grocery Store
17191,Shore Acres,40.60971934079284,-74.06667766061771,Nails 21,40.615109801540434,-74.06690336642889,Cosmetics Shop
17192,Shore Acres,40.60971934079284,-74.06667766061771,Island Garden,40.610237,-74.063558,Chinese Restaurant
17193,Shore Acres,40.60971934079284,-74.06667766061771,Rosebank Pizza,40.610040999999995,-74.06342,Pizza Place
17194,Shore Acres,40.60971934079284,-74.06667766061771,Staten Island Custom Carpet,40.60982,-74.063232,Furniture / Home Store
17195,Shore Acres,40.60971934079284,-74.06667766061771,MTA Bus - Bay St & Nautilus St (S51),40.61002237203201,-74.06305586641602,Bus Stop
17196,Shore Acres,40.60971934079284,-74.06667766061771,MTA Bus - Bay St & New La (S51),40.611977350548635,-74.06454710211536,Bus Stop
17197,Shore Acres,40.60971934079284,-74.06667766061771,Angie's Pizza & Restaurant,40.610118,-74.06298199999999,Italian Restaurant
17198,Shore Acres,40.60971934079284,-74.06667766061771,MTA Bus - Hylan Bl & Vaughn St (S78),40.61128917030382,-74.07176077365875,Bus Stop
17199,Shore Acres,40.60971934079284,-74.06667766061771,Hylan Blvd & Bay Street,40.613853076808546,-74.06493394619177,Intersection
17200,Shore Acres,40.60971934079284,-74.06667766061771,Mount Manresa Skyline View,40.605913437878606,-74.0706717967987,Scenic Lookout
17201,Shore Acres,40.60971934079284,-74.06667766061771,MTA Bus - Narrows Rd N & Fingerboard Rd (S79-SBS/S93/X1/X2/X3/X9/X10/X14/X15),40.60453074587658,-74.06922608613968,Bus Stop
17202,Shore Acres,40.60971934079284,-74.06667766061771,US Coast Guard Gym,40.60397490021017,-74.06280317218558,College Gym
17203,Shore Acres,40.60971934079284,-74.06667766061771,Fire Grilled Burgers,40.617239,-74.06744599999999,Burger Joint
17204,Shore Acres,40.60971934079284,-74.06667766061771,Gina's Juice Kitchen,40.602847,-74.07131899999999,Juice Bar
17205,Shore Acres,40.60971934079284,-74.06667766061771,Garibaldi-Meucci Museum,40.615243270972364,-74.07390946207828,Museum
17206,Shore Acres,40.60971934079284,-74.06667766061771,Verrazzano-Narrows Bridge Toll Plaza,40.60233803273628,-74.06333122960736,Toll Plaza
17207,Shore Acres,40.60971934079284,-74.06667766061771,Gateway NPS Visitors Center,40.60353362269366,-74.05891963362807,Tourist Information Center
17208,Shore Acres,40.60971934079284,-74.06667766061771,Fort Wadsworth Gateway NRA,40.603428,-74.058761,Park
17209,Shore Acres,40.60971934079284,-74.06667766061771,MTA Bus - Hylan Bl & Narrows Rd S (S78/S79-SBS/X1/X2/X3/X9),40.60535539617433,-74.07662632706416,Bus Stop
17210,Shore Acres,40.60971934079284,-74.06667766061771,MTA Bus - Hylan Bl & Narrows Rd S (S78/S79-SBS/X1/X2/X3/X9),40.60525544479683,-74.07665416502934,Bus Stop
17211,Clifton,40.61917845202843,-74.072642445484,Bayou,40.61685347754964,-74.06816056849019,Cajun / Creole Restaurant
17212,Clifton,40.61917845202843,-74.072642445484,Maizal,40.6183345,-74.06954669999999,Mexican Restaurant
17213,Clifton,40.61917845202843,-74.072642445484,Lakruwana,40.62565357848064,-74.07517362940577,Sri Lankan Restaurant
17214,Clifton,40.61917845202843,-74.072642445484,Tony's Brick Oven Pizzeria,40.61518049484888,-74.06727894577533,Italian Restaurant
17215,Clifton,40.61917845202843,-74.072642445484,Korzo Klub,40.61881854110182,-74.06942993402481,Eastern European Restaurant
17216,Clifton,40.61917845202843,-74.072642445484,Pronto Pizza,40.61644869360941,-74.06794260558239,Pizza Place
17217,Clifton,40.61917845202843,-74.072642445484,J's on the Bay,40.614228831719466,-74.06627117792073,Breakfast Spot
17218,Clifton,40.61917845202843,-74.072642445484,Top Tomato Super Store,40.61731311628446,-74.06809265475916,Grocery Store
17219,Clifton,40.61917845202843,-74.072642445484,Defonte's Sandwich Shop,40.627202000000004,-74.07725699999999,Sandwich Place
17220,Clifton,40.61917845202843,-74.072642445484,Bin 5,40.613278253734876,-74.0654585662381,Italian Restaurant
17221,Clifton,40.61917845202843,-74.072642445484,Campo Bello Restaurante,40.624462968084046,-74.07965238636667,Spanish Restaurant
17222,Clifton,40.61917845202843,-74.072642445484,Vinum Wine Bar & Cafe,40.624767,-74.074973,Bar
17223,Clifton,40.61917845202843,-74.072642445484,Phil-Am Kusina,40.61242595410874,-74.07145458203865,Filipino Restaurant
17224,Clifton,40.61917845202843,-74.072642445484,Alice Austen House,40.615214410997844,-74.06294180347187,Art Museum
17225,Clifton,40.61917845202843,-74.072642445484,5050 Skatepark,40.62805294068226,-74.07454754953778,Skate Park
17226,Clifton,40.61917845202843,-74.072642445484,U-Haul of Staten Island,40.61708169390543,-74.06877654042103,Storage Facility
17227,Clifton,40.61917845202843,-74.072642445484,Family Dollar,40.61673259079575,-74.07323830113943,Discount Store
17228,Clifton,40.61917845202843,-74.072642445484,The Phunky Elephant Gastropub,40.61248920617342,-74.06489352468927,Gastropub
17229,Clifton,40.61917845202843,-74.072642445484,Bagels By The Bay,40.61318854412634,-74.06546253446491,Bagel Shop
17230,Clifton,40.61917845202843,-74.072642445484,CVS pharmacy,40.6155692522922,-74.06698954648665,Pharmacy
17231,Clifton,40.61917845202843,-74.072642445484,Food Universe Marketplace,40.616929,-74.073489,Grocery Store
17232,Clifton,40.61917845202843,-74.072642445484,Bari's Pizza & Pasta,40.627296,-74.076307,Pizza Place
17233,Clifton,40.61917845202843,-74.072642445484,Convenient Food Mart,40.61201313499828,-74.07061195470808,Restaurant
17234,Clifton,40.61917845202843,-74.072642445484,Tappen Park,40.626872277442246,-74.07685697078705,Park
17235,Clifton,40.61917845202843,-74.072642445484,Baskin-Robbins,40.61530160251806,-74.06653798811715,Ice Cream Shop
17236,Clifton,40.61917845202843,-74.072642445484,Redbox,40.61565,-74.067289,Video Store
17237,Clifton,40.61917845202843,-74.072642445484,Rosebank Tavern,40.612474,-74.065212,Bar
17238,Clifton,40.61917845202843,-74.072642445484,Subway,40.62724824958459,-74.07588131862917,Sandwich Place
17239,Clifton,40.61917845202843,-74.072642445484,SUBWAY,40.618939,-74.082881,Sandwich Place
17240,Clifton,40.61917845202843,-74.072642445484,Subway,40.61523061069549,-74.06649905010045,Sandwich Place
17241,Clifton,40.61917845202843,-74.072642445484,Family Dollar,40.627017974853516,-74.07846069335938,Discount Store
17242,Clifton,40.61917845202843,-74.072642445484,Chase Bank,40.626839464189224,-74.07557730307579,Bank
17243,Clifton,40.61917845202843,-74.072642445484,Nails 21,40.615109801540434,-74.06690336642889,Cosmetics Shop
17244,Clifton,40.61917845202843,-74.072642445484,MTA Bus - Tompkins Av & Vanderbilt Av (S52/S76/S78/S86/SIM30),40.620052088624234,-74.07718015862453,Bus Stop
17245,Clifton,40.61917845202843,-74.072642445484,Garibaldi-Meucci Museum,40.615243270972364,-74.07390946207828,Museum
17246,Clifton,40.61917845202843,-74.072642445484,Fire Grilled Burgers,40.617239,-74.06744599999999,Burger Joint
17247,Clifton,40.61917845202843,-74.072642445484,Toppings Restaurant,40.624755859375,-74.07498168945312,New American Restaurant
17248,Clifton,40.61917845202843,-74.072642445484,NycArtsCypher,40.62553,-74.075263,Performing Arts Venue
17249,Clifton,40.61917845202843,-74.072642445484,Taverna on the Bay,40.625907346083935,-74.07501697540283,Seafood Restaurant
17250,Clifton,40.61917845202843,-74.072642445484,Penny Beach,40.615867950594655,-74.06445562514784,Beach
17251,Clifton,40.61917845202843,-74.072642445484,MTA Bus - Tompkins Av & Broad St (S52/S78),40.62444721234115,-74.07954201254972,Bus Stop
17252,Clifton,40.61917845202843,-74.072642445484,Buono Beach,40.61580041031263,-74.06376722050776,Beach
17253,Clifton,40.61917845202843,-74.072642445484,New York Pizza,40.62465012123263,-74.07958268446997,Pizza Place
17254,Clifton,40.61917845202843,-74.072642445484,Jerry's 637 Diner,40.62644902227996,-74.07555580402654,Diner
17255,Clifton,40.61917845202843,-74.072642445484,4ever Beauty Supply,40.624939000000005,-74.079185,Cosmetics Shop
17256,Clifton,40.61917845202843,-74.072642445484,Hylan Blvd & Bay Street,40.613853076808546,-74.06493394619177,Intersection
17257,Clifton,40.61917845202843,-74.072642445484,MTA Bus - Hylan Bl & Vaughn St (S78),40.61128917030382,-74.07176077365875,Bus Stop
17258,Clifton,40.61917845202843,-74.072642445484,Famous 3 Brothers Pizza,40.62399639820835,-74.08101673795764,Pizza Place
17259,Clifton,40.61917845202843,-74.072642445484,Millers pharmacy,40.624508,-74.080662,Pharmacy
17260,Clifton,40.61917845202843,-74.072642445484,Chieng Garden Kitchen,40.624376,-74.080989,Chinese Restaurant
17261,Clifton,40.61917845202843,-74.072642445484,MTA Bus - Bay St & Water St (S51/S76),40.62711656165055,-74.07586455345152,Bus Stop
17262,Clifton,40.61917845202843,-74.072642445484,Kennedy Fried Chicken,40.62352141288024,-74.08236473829794,American Restaurant
17263,Clifton,40.61917845202843,-74.072642445484,Island Food Market Inc.,40.623855999999996,-74.082571,Deli / Bodega
17264,Clifton,40.61917845202843,-74.072642445484,Stapleton Homeport,40.627977023332235,-74.07441426531591,Harbor / Marina
17265,Clifton,40.61917845202843,-74.072642445484,Zumba,40.62485012,-74.08172504,Gym
17266,Clifton,40.61917845202843,-74.072642445484,Be Yoga & Dance,40.612292,-74.06502900000001,Yoga Studio
17267,Concord,40.6044731896879,-74.08402364740358,Inca's Grill Peruvian Cuisine,40.603163,-74.083309,Peruvian Restaurant
17268,Concord,40.6044731896879,-74.08402364740358,Pastosa Ravioli,40.60057257697729,-74.09217290796227,Italian Restaurant
17269,Concord,40.6044731896879,-74.08402364740358,Fuji Sushi,40.59876390268094,-74.07973271882625,Japanese Restaurant
17270,Concord,40.6044731896879,-74.08402364740358,Nino's,40.59836394993996,-74.0799293299799,Italian Restaurant
17271,Concord,40.6044731896879,-74.08402364740358,CTown Supermarkets,40.6049962,-74.0830544,Grocery Store
17272,Concord,40.6044731896879,-74.08402364740358,Royal Crown Bakery,40.59564749922971,-74.08576326774498,Bakery
17273,Concord,40.6044731896879,-74.08402364740358,All Tire & Service,40.609401,-74.089239,Automotive Shop
17274,Concord,40.6044731896879,-74.08402364740358,Bocelli,40.59741708805682,-74.08432371429339,Italian Restaurant
17275,Concord,40.6044731896879,-74.08402364740358,El Pollo Restaurant,40.61299088918097,-74.08730779144459,Spanish Restaurant
17276,Concord,40.6044731896879,-74.08402364740358,Walgreens,40.5991544,-74.0816831,Pharmacy
17277,Concord,40.6044731896879,-74.08402364740358,Fuel Health Cafe,40.59846402447207,-74.08091348645468,Vegetarian / Vegan Restaurant
17278,Concord,40.6044731896879,-74.08402364740358,Dolphin Fitness Club,40.60535077101491,-74.082943113109,Gym / Fitness Center
17279,Concord,40.6044731896879,-74.08402364740358,Starbucks,40.60639331431979,-74.07868209330921,Coffee Shop
17280,Concord,40.6044731896879,-74.08402364740358,Buono Bakery,40.59865725699913,-74.07993922300867,Bakery
17281,Concord,40.6044731896879,-74.08402364740358,Cafe Luna,40.5967635465473,-74.08530628181195,Italian Restaurant
17282,Concord,40.6044731896879,-74.08402364740358,Philly Pretzel Factory,40.59827115929346,-74.08256872129411,Restaurant
17283,Concord,40.6044731896879,-74.08402364740358,Carvel Ice Cream,40.5986992497231,-74.07961729631474,Ice Cream Shop
17284,Concord,40.6044731896879,-74.08402364740358,Chase Bank,40.598906,-74.081214,Bank
17285,Concord,40.6044731896879,-74.08402364740358,Domino's Pizza,40.59653948833232,-74.08508867025375,Pizza Place
17286,Concord,40.6044731896879,-74.08402364740358,My Deli,40.609843322947576,-74.08992542360032,Deli / Bodega
17287,Concord,40.6044731896879,-74.08402364740358,My Pizza,40.60894551644336,-74.08795132121097,Pizza Place
17288,Concord,40.6044731896879,-74.08402364740358,The Home Depot,40.6129879,-74.0837817,Hardware Store
17289,Concord,40.6044731896879,-74.08402364740358,MTA Bus - Clove Rd & Grasmere Station (S53),40.60351458138338,-74.08346056938171,Bus Stop
17290,Concord,40.6044731896879,-74.08402364740358,Muscle Maker Grill,40.604383220168245,-74.08352343727462,Sandwich Place
17291,Concord,40.6044731896879,-74.08402364740358,intoxx fitness,40.605323014299074,-74.08288062463015,Athletics & Sports
17292,Concord,40.6044731896879,-74.08402364740358,Rescue 5 Memorial,40.60744759397468,-74.0867872589895,Park
17293,Concord,40.6044731896879,-74.08402364740358,toluca deli,40.606921,-74.087819,Deli / Bodega
17294,Concord,40.6044731896879,-74.08402364740358,Dunkin',40.59659219533593,-74.08504474102887,Donut Shop
17295,Concord,40.6044731896879,-74.08402364740358,Met Food,40.59864091903534,-74.08245309148231,Grocery Store
17296,Concord,40.6044731896879,-74.08402364740358,MTA Bus - Hylan Bl & Narrows Rd S (S78/S79-SBS/X1/X2/X3/X9),40.60525544479683,-74.07665416502934,Bus Stop
17297,Concord,40.6044731896879,-74.08402364740358,MTA Bus - Hylan Bl & Narrows Rd S (S78/S79-SBS/X1/X2/X3/X9),40.60535539617433,-74.07662632706416,Bus Stop
17298,Concord,40.6044731896879,-74.08402364740358,Naples Playground,40.60199,-74.09109699999999,Playground
17299,Concord,40.6044731896879,-74.08402364740358,MTA Bus - Richmond Rd & Narrows Rd South (S74/S76/S84/S86/S93/X10/X14/X15),40.60865177071932,-74.09060642816014,Bus Stop
17300,Concord,40.6044731896879,-74.08402364740358,MTA Bus - Narrows Rd N & St Johns Av (S79-SBS/S93/X1/X2/X3/X10/X14/X15),40.606691316829185,-74.07575458288193,Bus Stop
17301,Concord,40.6044731896879,-74.08402364740358,Staten Island Motor Lodge,40.608381,-74.07669200000001,Hotel
17302,Concord,40.6044731896879,-74.08402364740358,MTA Bus - Steuben St & W Fingerboard Rd (X1/X2/X3/X9),40.60082645653478,-74.07640367746353,Bus Stop
17303,Concord,40.6044731896879,-74.08402364740358,Buono Jewelers,40.59721167,-74.084255,Jewelry Store
17304,Concord,40.6044731896879,-74.08402364740358,Get And Go Bagel & Delu,40.600848664654215,-74.0924180154404,Bagel Shop
